file, segment, start, end, dur, filedur, mean_intensity
hist202_13_20min,in,1171.043,1171.315,0.272,1200.727,43.126,
hist202_13_20min,other: creaky voice,1171.315,1171.512,0.197,1200.727,53.335,
hist202_13_20min,np,1171.512,1173.024,1.512,1200.727,66.013,
hist202_13_20min,in,1173.024,1173.261,0.237,1200.727,43.365,
hist202_13_20min,uhm,1173.261,1173.621,0.361,1200.727,70.814,
hist202_13_20min,np,1173.621,1175.103,1.481,1200.727,64.037,
hist202_13_20min,in,1175.103,1175.223,0.120,1200.727,45.118,
hist202_13_20min,np,1175.223,1178.052,2.829,1200.727,63.883,
hist202_13_20min,in,1178.052,1178.289,0.237,1200.727,44.144,
hist202_13_20min,np,1178.289,1182.181,3.893,1200.727,67.649,
hist202_13_20min,in,1182.181,1182.387,0.205,1200.727,43.875,
hist202_13_20min,np,1182.387,1185.399,3.012,1200.727,65.738,
hist202_13_20min,pau,1185.399,1185.656,0.257,1200.727,36.949,
hist202_13_20min,in,1185.656,1186.021,0.366,1200.727,38.849,
hist202_13_20min,uh,1186.021,1186.223,0.202,1200.727,68.395,
hist202_13_20min,in,1186.223,1186.378,0.155,1200.727,46.106,
hist202_13_20min,np,1186.378,1187.435,1.056,1200.727,67.655,
hist202_13_20min,in,1187.435,1187.651,0.216,1200.727,46.601,
hist202_13_20min,np,1187.651,1189.125,1.474,1200.727,69.248,
hist202_13_20min,in,1189.125,1189.314,0.188,1200.727,40.667,
hist202_13_20min,np,1189.314,1190.941,1.628,1200.727,66.552,
hist202_13_20min,in,1190.941,1191.156,0.214,1200.727,39.037,
hist202_13_20min,uh,1191.156,1191.293,0.138,1200.727,69.065,
hist202_13_20min,np,1191.293,1194.891,3.598,1200.727,66.343,
hist202_13_20min,ex,1194.891,1195.263,0.372,1200.727,32.958,
hist202_13_20min,cl,1195.263,1195.473,0.209,1200.727,31.861,
hist202_13_20min,in,1195.473,1195.754,0.282,1200.727,38.232,
hist202_13_20min,uh,1195.754,1195.906,0.152,1200.727,68.419,
hist202_13_20min,pau,1195.906,1196.058,0.152,1200.727,47.923,
hist202_13_20min,np,1196.058,1197.493,1.435,1200.727,69.084,
hist202_13_20min,in,1197.493,1197.825,0.331,1200.727,40.731,
hist202_13_20min,uh,1197.825,1198.161,0.337,1200.727,69.990,
hist202_13_20min,in,1198.161,1198.377,0.216,1200.727,44.048,
hist202_13_20min,cl,1198.377,1198.435,0.058,1200.727,58.596,
hist202_13_20min,np,1198.435,1200.407,1.972,1200.727,65.908,
hist202_13_20min,uh,1200.407,1200.727,0.320,1200.727,68.721,
hist202_24_20min,np,0,1.047,1.047,1207.757,-5.503,
hist202_24_20min,in,1.047,1.474,0.427,1207.757,37.335,
hist202_24_20min,um,1.474,1.737,0.263,1207.757,77.220,
hist202_24_20min,np,1.737,6.443,4.706,1207.757,74.591,
hist202_24_20min,uh,6.443,6.605,0.162,1207.757,71.820,
hist202_24_20min,in,6.605,7.028,0.423,1207.757,45.538,
hist202_24_20min,pau,7.028,7.105,0.076,1207.757,35.808,
hist202_24_20min,np,7.105,11.702,4.598,1207.757,70.845,
hist202_24_20min,pau,11.702,11.824,0.121,1207.757,48.047,
hist202_24_20min,in,11.824,12.234,0.410,1207.757,42.835,
hist202_24_20min,np,12.234,12.825,0.591,1207.757,70.695,
hist202_24_20min,uh,12.825,13.027,0.202,1207.757,76.487,
hist202_24_20min,np,13.027,13.673,0.646,1207.757,70.007,
hist202_24_20min,uh,13.673,13.887,0.214,1207.757,74.519,
hist202_24_20min,ex,13.887,14.045,0.158,1207.757,59.219,
hist202_24_20min,np,14.045,15.161,1.116,1207.757,72.041,
hist202_24_20min,pau,15.161,15.375,0.215,1207.757,48.997,
hist202_24_20min,in,15.375,15.726,0.351,1207.757,37.459,
hist202_24_20min,np,15.726,17.206,1.479,1207.757,75.954,
hist202_24_20min,in,17.206,17.733,0.527,1207.757,45.914,
hist202_24_20min,uh,17.733,18.001,0.268,1207.757,67.262,
hist202_24_20min,np,18.001,20.218,2.217,1207.757,71.202,
hist202_24_20min,pau,20.218,20.499,0.281,1207.757,44.460,
hist202_24_20min,np,20.499,21.547,1.048,1207.757,72.838,
hist202_24_20min,in,21.547,21.994,0.447,1207.757,42.226,
hist202_24_20min,np,21.994,25.159,3.165,1207.757,72.561,
hist202_24_20min,in,25.159,25.548,0.388,1207.757,47.670,
hist202_24_20min,np,25.548,27.051,1.503,1207.757,72.210,
hist202_24_20min,in,27.051,27.473,0.421,1207.757,44.019,
hist202_24_20min,np,27.473,31.521,4.049,1207.757,69.432,
hist202_24_20min,uh,31.521,31.677,0.156,1207.757,64.304,
hist202_24_20min,in,31.677,32.135,0.458,1207.757,43.026,
hist202_24_20min,np,32.135,35.749,3.613,1207.757,70.586,
hist202_24_20min,in,35.749,36.230,0.482,1207.757,41.256,
hist202_24_20min,np,36.230,37.707,1.477,1207.757,69.920,
hist202_24_20min,uh,37.707,38.192,0.485,1207.757,72.835,
hist202_24_20min,np,38.192,41.017,2.825,1207.757,73.287,
hist202_24_20min,in,41.017,41.329,0.312,1207.757,48.702,
hist202_24_20min,np,41.329,45.036,3.707,1207.757,70.691,
hist202_24_20min,in,45.036,45.465,0.430,1207.757,42.961,
hist202_24_20min,np,45.465,47.061,1.596,1207.757,73.526,
hist202_24_20min,pau,47.061,47.333,0.271,1207.757,46.181,
hist202_24_20min,np,47.333,47.737,0.404,1207.757,66.975,
hist202_24_20min,uh,47.737,48.014,0.277,1207.757,71.636,
hist202_24_20min,pau,48.014,48.064,0.050,1207.757,47.542,
hist202_24_20min,in,48.064,48.358,0.293,1207.757,42.032,
hist202_24_20min,pau,48.358,48.455,0.097,1207.757,36.724,
hist202_24_20min,np,48.455,48.786,0.331,1207.757,76.123,
hist202_24_20min,other,48.786,49.029,0.243,1207.757,53.073,
hist202_24_20min,pau,49.029,49.148,0.119,1207.757,43.668,
hist202_24_20min,np,49.148,53.912,4.764,1207.757,70.011,
hist202_24_20min,in,53.912,54.279,0.367,1207.757,42.021,
hist202_24_20min,pau,54.279,54.334,0.054,1207.757,35.855,
hist202_24_20min,np,54.334,54.909,0.575,1207.757,69.772,
hist202_24_20min,um,54.909,55.223,0.315,1207.757,71.398,
hist202_24_20min,pau,55.223,55.333,0.110,1207.757,44.079,
hist202_24_20min,in,55.333,55.692,0.359,1207.757,44.776,
hist202_24_20min,uh,55.692,55.898,0.206,1207.757,78.313,
hist202_24_20min,np,55.898,57.242,1.344,1207.757,77.565,
hist202_24_20min,uh,57.242,57.646,0.403,1207.757,78.912,
hist202_24_20min,np,57.646,58.958,1.312,1207.757,76.519,
hist202_24_20min,pau,58.958,59.350,0.392,1207.757,46.560,
hist202_24_20min,um,59.350,59.639,0.289,1207.757,75.640,
hist202_24_20min,pau,59.639,60.511,0.872,1207.757,44.697,
hist202_24_20min,cl,60.511,60.559,0.048,1207.757,45.752,
hist202_24_20min,pau,60.559,60.674,0.115,1207.757,40.540,
hist202_24_20min,in,60.674,61.136,0.461,1207.757,42.957,
hist202_24_20min,pau,61.136,61.186,0.051,1207.757,36.256,
hist202_24_20min,np,61.186,61.610,0.423,1207.757,79.922,
hist202_24_20min,other,61.610,62.006,0.396,1207.757,55.161,
hist202_24_20min,np,62.006,65.291,3.285,1207.757,69.025,
hist202_24_20min,pau,65.291,65.582,0.290,1207.757,43.484,
hist202_24_20min,np,65.582,67.111,1.529,1207.757,68.970,
hist202_24_20min,in,67.111,67.445,0.335,1207.757,45.263,
hist202_24_20min,pau,67.445,67.512,0.067,1207.757,36.724,
hist202_24_20min,np,67.512,70.764,3.252,1207.757,71.125,
hist202_24_20min,uh,70.764,70.984,0.220,1207.757,66.122,
hist202_24_20min,in,70.984,71.585,0.601,1207.757,43.038,
hist202_24_20min,uh,71.585,72.191,0.605,1207.757,72.799,
hist202_24_20min,np,72.191,77.686,5.495,1207.757,67.702,
hist202_24_20min,in,77.686,78.040,0.354,1207.757,47.473,
hist202_24_20min,np,78.040,78.810,0.770,1207.757,74.257,
hist202_24_20min,pau,78.810,78.919,0.108,1207.757,46.465,
hist202_24_20min,in,78.919,79.304,0.385,1207.757,51.674,
hist202_24_20min,pau,79.304,79.376,0.072,1207.757,43.533,
hist202_24_20min,np,79.376,79.566,0.190,1207.757,84.152,
hist202_24_20min,pau,79.566,79.792,0.226,1207.757,57.343,
hist202_24_20min,cl,79.792,79.895,0.103,1207.757,41.675,
hist202_24_20min,pau,79.895,80.031,0.136,1207.757,38.467,
hist202_24_20min,um,80.031,80.418,0.387,1207.757,78.479,
hist202_24_20min,pau,80.418,80.716,0.298,1207.757,50.365,
hist202_24_20min,cl,80.716,80.732,0.016,1207.757,44.251,
hist202_24_20min,pau,80.732,80.860,0.128,1207.757,34.977,
hist202_24_20min,other: swallow,80.860,80.988,0.129,1207.757,43.279,
hist202_24_20min,np,80.988,83.982,2.994,1207.757,71.042,
hist202_24_20min,in,83.982,84.556,0.574,1207.757,42.924,
hist202_24_20min,pau,84.556,84.607,0.050,1207.757,35.370,
hist202_24_20min,uh,84.607,84.879,0.273,1207.757,70.019,
hist202_24_20min,np,84.879,86.607,1.728,1207.757,68.439,
hist202_24_20min,pau,86.607,86.751,0.143,1207.757,43.483,
hist202_24_20min,np,86.751,90.763,4.013,1207.757,64.908,
hist202_24_20min,in,90.763,91.175,0.411,1207.757,42.945,
hist202_24_20min,np,91.175,93.713,2.539,1207.757,64.966,
hist202_24_20min,pau,93.713,94.447,0.733,1207.757,36.042,
hist202_24_20min,cl,94.447,94.490,0.044,1207.757,39.114,
hist202_24_20min,in,94.490,94.917,0.427,1207.757,42.294,
hist202_24_20min,np,94.917,96.531,1.614,1207.757,71.952,
hist202_24_20min,in,96.531,96.978,0.448,1207.757,42.249,
hist202_24_20min,np,96.978,97.327,0.349,1207.757,75.446,
hist202_24_20min,in,97.327,97.672,0.345,1207.757,45.805,
hist202_24_20min,other,97.672,97.796,0.124,1207.757,41.975,
hist202_24_20min,uh,97.796,98.043,0.248,1207.757,77.184,
hist202_24_20min,np,98.043,101.336,3.293,1207.757,69.286,
hist202_24_20min,pau,101.336,101.493,0.157,1207.757,41.246,
hist202_24_20min,in,101.493,101.931,0.438,1207.757,39.349,
hist202_24_20min,np,101.931,103.258,1.327,1207.757,73.025,
hist202_24_20min,in,103.258,103.754,0.496,1207.757,41.478,
hist202_24_20min,pau,103.754,103.938,0.185,1207.757,33.955,
hist202_24_20min,np,103.938,107.331,3.393,1207.757,69.995,
hist202_24_20min,in,107.331,107.773,0.442,1207.757,43.356,
hist202_24_20min,uh,107.773,108.106,0.333,1207.757,73.098,
hist202_24_20min,in,108.106,108.318,0.212,1207.757,45.041,
hist202_24_20min,np,108.318,109.407,1.089,1207.757,70.155,
hist202_24_20min,in,109.407,109.916,0.510,1207.757,45.761,
hist202_24_20min,np,109.916,111.201,1.285,1207.757,71.335,
hist202_24_20min,pau,111.201,111.700,0.499,1207.757,38.806,
hist202_24_20min,in,111.700,112.161,0.461,1207.757,43.623,
hist202_24_20min,um,112.161,112.419,0.258,1207.757,77.478,
hist202_24_20min,np,112.419,117.146,4.727,1207.757,71.600,
hist202_24_20min,pau,117.146,117.620,0.474,1207.757,40.744,
hist202_24_20min,in,117.620,117.977,0.357,1207.757,38.912,
hist202_24_20min,uh,117.977,118.216,0.240,1207.757,73.997,
hist202_24_20min,pau,118.216,118.450,0.233,1207.757,47.832,
hist202_24_20min,np,118.450,122.672,4.222,1207.757,69.224,
hist202_24_20min,pau,122.672,122.732,0.060,1207.757,41.909,
hist202_24_20min,in,122.732,123.100,0.369,1207.757,40.888,
hist202_24_20min,pau,123.100,123.175,0.074,1207.757,38.115,
hist202_24_20min,np,123.175,124.626,1.451,1207.757,67.880,
hist202_24_20min,uh,124.626,124.786,0.160,1207.757,65.878,
hist202_24_20min,in,124.786,125.239,0.453,1207.757,40.674,
hist202_24_20min,uh,125.239,125.763,0.524,1207.757,68.549,
hist202_24_20min,np,125.763,130.685,4.922,1207.757,71.733,
hist202_24_20min,uh,130.685,130.821,0.137,1207.757,72.887,
hist202_24_20min,pau,130.821,130.948,0.127,1207.757,56.192,
hist202_24_20min,in,130.948,131.425,0.477,1207.757,47.521,
hist202_24_20min,other: creak,131.425,131.579,0.155,1207.757,46.083,
hist202_24_20min,uh,131.579,132.086,0.506,1207.757,69.956,
hist202_24_20min,pau,132.086,132.194,0.108,1207.757,39.864,
hist202_24_20min,uh,132.194,132.328,0.134,1207.757,60.925,
hist202_24_20min,uh,132.328,132.535,0.207,1207.757,69.228,
hist202_24_20min,uh,132.535,132.692,0.157,1207.757,73.959,
hist202_24_20min,uh,132.692,132.816,0.124,1207.757,74.000,
hist202_24_20min,np,132.816,133.903,1.087,1207.757,72.563,
hist202_24_20min,in,133.903,134.244,0.341,1207.757,44.191,
hist202_24_20min,pau,134.244,134.413,0.169,1207.757,33.083,
hist202_24_20min,np,134.413,136.413,1.999,1207.757,74.385,
hist202_24_20min,ex,136.413,136.753,0.340,1207.757,54.406,
hist202_24_20min,pau,136.753,136.814,0.061,1207.757,37.003,
hist202_24_20min,np,136.814,138.450,1.636,1207.757,68.479,
hist202_24_20min,pau,138.450,138.554,0.104,1207.757,40.043,
hist202_24_20min,in,138.554,139.008,0.454,1207.757,38.950,
hist202_24_20min,np,139.008,139.744,0.736,1207.757,66.084,
hist202_24_20min,pau,139.744,139.928,0.184,1207.757,37.791,
hist202_24_20min,np,139.928,144.016,4.089,1207.757,65.847,
hist202_24_20min,pau,144.016,144.083,0.067,1207.757,45.035,
hist202_24_20min,in,144.083,144.595,0.512,1207.757,42.746,
hist202_24_20min,uh,144.595,144.738,0.143,1207.757,74.539,
hist202_24_20min,np,144.738,145.934,1.196,1207.757,71.884,
hist202_24_20min,pau,145.934,146.701,0.768,1207.757,33.095,
hist202_24_20min,cl,146.701,146.735,0.034,1207.757,43.869,
hist202_24_20min,pau,146.735,146.846,0.111,1207.757,38.924,
hist202_24_20min,np,146.846,149.690,2.844,1207.757,67.730,
hist202_24_20min,in,149.690,150.207,0.517,1207.757,42.398,
hist202_24_20min,pau,150.207,150.272,0.064,1207.757,35.703,
hist202_24_20min,np,150.272,153.857,3.585,1207.757,68.681,
hist202_24_20min,in,153.857,154.253,0.396,1207.757,41.494,
hist202_24_20min,np,154.253,157.901,3.648,1207.757,69.335,
hist202_24_20min,pau,157.901,158.253,0.352,1207.757,45.649,
hist202_24_20min,in,158.253,158.626,0.373,1207.757,40.923,
hist202_24_20min,pau,158.626,158.651,0.025,1207.757,36.591,
hist202_24_20min,np,158.651,160.157,1.507,1207.757,70.994,
hist202_24_20min,in,160.157,160.438,0.281,1207.757,40.416,
hist202_24_20min,np,160.438,162.514,2.076,1207.757,69.257,
hist202_24_20min,in,162.514,162.820,0.306,1207.757,35.297,
hist202_24_20min,pau,162.820,162.961,0.142,1207.757,36.937,
hist202_24_20min,np,162.961,163.376,0.414,1207.757,64.431,
hist202_24_20min,uh,163.376,163.904,0.528,1207.757,61.477,
hist202_24_20min,pau,163.904,164.001,0.097,1207.757,33.293,
hist202_24_20min,uh,164.001,164.408,0.407,1207.757,63.141,
hist202_24_20min,np,164.408,165.199,0.790,1207.757,69.226,
hist202_24_20min,pau,165.199,165.387,0.189,1207.757,51.494,
hist202_24_20min,np,165.387,166.431,1.044,1207.757,65.877,
hist202_24_20min,in,166.431,166.924,0.493,1207.757,39.029,
hist202_24_20min,np,166.924,170.153,3.229,1207.757,71.263,
hist202_24_20min,uh,170.153,170.413,0.260,1207.757,65.876,
hist202_24_20min,in,170.413,170.813,0.401,1207.757,41.666,
hist202_24_20min,uh,170.813,171.133,0.320,1207.757,64.782,
hist202_24_20min,np,171.133,172.965,1.832,1207.757,71.150,
hist202_24_20min,in,172.965,173.424,0.459,1207.757,41.385,
hist202_24_20min,other: creak,173.424,173.460,0.036,1207.757,47.730,
hist202_24_20min,np,173.460,175.133,1.673,1207.757,69.913,
hist202_24_20min,pau,175.133,175.629,0.496,1207.757,34.788,
hist202_24_20min,in,175.629,176.061,0.432,1207.757,43.263,
hist202_24_20min,np,176.061,177.518,1.457,1207.757,69.754,
hist202_24_20min,pau,177.518,177.886,0.369,1207.757,38.648,
hist202_24_20min,in,177.886,178.220,0.334,1207.757,36.874,
hist202_24_20min,np,178.220,179.472,1.251,1207.757,72.333,
hist202_24_20min,pau,179.472,179.559,0.088,1207.757,42.577,
hist202_24_20min,in,179.559,179.950,0.390,1207.757,43.910,
hist202_24_20min,pau,179.950,180.036,0.087,1207.757,34.159,
hist202_24_20min,uh,180.036,180.228,0.192,1207.757,70.711,
hist202_24_20min,np,180.228,180.797,0.569,1207.757,72.809,
hist202_24_20min,pau,180.797,181.112,0.315,1207.757,50.223,
hist202_24_20min,uh,181.112,181.261,0.149,1207.757,69.471,
hist202_24_20min,np,181.261,183.458,2.197,1207.757,69.264,
hist202_24_20min,in,183.458,183.876,0.419,1207.757,43.305,
hist202_24_20min,pau,183.876,183.927,0.050,1207.757,34.852,
hist202_24_20min,np,183.927,185.170,1.243,1207.757,70.877,
hist202_24_20min,in,185.170,185.591,0.422,1207.757,37.701,
hist202_24_20min,np,185.591,189.185,3.593,1207.757,66.831,
hist202_24_20min,in,189.185,189.532,0.347,1207.757,40.956,
hist202_24_20min,pau,189.532,189.588,0.056,1207.757,34.651,
hist202_24_20min,np,189.588,191.961,2.373,1207.757,72.307,
hist202_24_20min,in,191.961,192.197,0.237,1207.757,40.057,
hist202_24_20min,np,192.197,192.748,0.551,1207.757,66.638,
hist202_24_20min,pau,192.748,192.864,0.116,1207.757,38.689,
hist202_24_20min,np,192.864,193.844,0.980,1207.757,65.329,
hist202_24_20min,pau,193.844,193.968,0.123,1207.757,36.660,
hist202_24_20min,iin,193.968,194.212,0.244,1207.757,33.735,
hist202_24_20min,pau,194.212,194.284,0.073,1207.757,33.060,
hist202_24_20min,np,194.284,195.406,1.121,1207.757,67.483,
hist202_24_20min,in,195.406,195.758,0.352,1207.757,36.868,
hist202_24_20min,pau,195.758,195.800,0.042,1207.757,33.772,
hist202_24_20min,np,195.800,196.557,0.758,1207.757,68.393,
hist202_24_20min,pau,196.557,196.851,0.294,1207.757,33.694,
hist202_24_20min,in,196.851,197.198,0.347,1207.757,36.351,
hist202_24_20min,other: glottal acitivy,197.198,197.234,0.035,1207.757,39.744,
hist202_24_20min,pau,197.234,197.281,0.048,1207.757,35.660,
hist202_24_20min,um,197.281,197.796,0.515,1207.757,68.589,
hist202_24_20min,pau,197.796,197.866,0.070,1207.757,40.007,
hist202_24_20min,np,197.866,198.936,1.069,1207.757,63.448,
hist202_24_20min,pau,198.936,199.025,0.089,1207.757,42.112,
hist202_24_20min,np,199.025,199.982,0.957,1207.757,70.695,
hist202_24_20min,pau,199.982,200.337,0.354,1207.757,38.971,
hist202_24_20min,np,200.337,200.756,0.419,1207.757,68.560,
hist202_24_20min,pau,200.756,200.858,0.102,1207.757,44.296,
hist202_24_20min,in,200.858,201.113,0.255,1207.757,34.311,
hist202_24_20min,pau,201.113,201.167,0.055,1207.757,34.760,
hist202_24_20min,np,201.167,202.112,0.945,1207.757,63.930,
hist202_24_20min,pau,202.112,202.144,0.032,1207.757,37.885,
hist202_24_20min,in,202.144,202.402,0.257,1207.757,36.653,
hist202_24_20min,pau,202.402,202.432,0.031,1207.757,33.363,
hist202_24_20min,np,202.432,203.854,1.421,1207.757,71.286,
hist202_24_20min,pau,203.854,204.303,0.450,1207.757,32.091,
hist202_24_20min,np,204.303,205.533,1.230,1207.757,68.106,
hist202_24_20min,ex,205.533,205.784,0.251,1207.757,38.941,
hist202_24_20min,pau,205.784,206.371,0.587,1207.757,31.165,
hist202_24_20min,cl,206.371,206.400,0.029,1207.757,43.718,
hist202_24_20min,pau,206.400,206.502,0.101,1207.757,34.844,
hist202_24_20min,np,206.502,208.609,2.107,1207.757,68.874,
hist202_24_20min,in,208.609,209.099,0.490,1207.757,41.809,
hist202_24_20min,uh,209.099,209.730,0.631,1207.757,64.563,
hist202_24_20min,np,209.730,211.134,1.404,1207.757,69.391,
hist202_24_20min,uh,211.134,211.280,0.146,1207.757,66.081,
hist202_24_20min,uh,211.280,211.439,0.159,1207.757,62.935,
hist202_24_20min,np,211.439,212.143,0.704,1207.757,66.531,
hist202_24_20min,uh,212.143,212.274,0.131,1207.757,61.269,
hist202_24_20min,in,212.274,212.747,0.473,1207.757,40.786,
hist202_24_20min,uh,212.747,213.213,0.466,1207.757,64.218,
hist202_24_20min,np,213.213,215.047,1.834,1207.757,71.150,
hist202_24_20min,pau,215.047,215.091,0.044,1207.757,42.443,
hist202_24_20min,in,215.091,215.447,0.355,1207.757,41.420,
hist202_24_20min,pau,215.447,215.499,0.053,1207.757,35.003,
hist202_24_20min,uh,215.499,215.631,0.132,1207.757,69.389,
hist202_24_20min,np,215.631,218.032,2.401,1207.757,71.681,
hist202_24_20min,pau,218.032,218.368,0.336,1207.757,31.790,
hist202_24_20min,in,218.368,218.720,0.352,1207.757,41.026,
hist202_24_20min,np,218.720,220.274,1.554,1207.757,66.655,
hist202_24_20min,pau,220.274,220.312,0.038,1207.757,37.470,
hist202_24_20min,in,220.312,220.497,0.185,1207.757,40.779,
hist202_24_20min,pau,220.497,220.536,0.039,1207.757,37.417,
hist202_24_20min,np,220.536,222.309,1.773,1207.757,70.488,
hist202_24_20min,ex,222.309,222.519,0.209,1207.757,40.090,
hist202_24_20min,pau,222.519,222.614,0.096,1207.757,32.949,
hist202_24_20min,in,222.614,223.022,0.408,1207.757,36.318,
hist202_24_20min,np,223.022,225.941,2.919,1207.757,69.216,
hist202_24_20min,in,225.941,226.585,0.645,1207.757,31.504,
hist202_24_20min,in,226.585,226.986,0.400,1207.757,41.364,
hist202_24_20min,pau,226.986,227.070,0.085,1207.757,33.341,
hist202_24_20min,np,227.070,227.574,0.504,1207.757,71.646,
hist202_24_20min,pau,227.574,227.647,0.072,1207.757,46.150,
hist202_24_20min,in,227.647,227.803,0.156,1207.757,39.650,
hist202_24_20min,np,227.803,228.627,0.824,1207.757,70.590,
hist202_24_20min,pau,228.627,228.678,0.052,1207.757,34.803,
hist202_24_20min,np,228.678,229.563,0.884,1207.757,70.076,
hist202_24_20min,pau,229.563,229.913,0.350,1207.757,45.213,
hist202_24_20min,np,229.913,231.330,1.417,1207.757,70.716,
hist202_24_20min,pau,231.330,231.375,0.045,1207.757,39.595,
hist202_24_20min,in,231.375,231.595,0.220,1207.757,41.555,
hist202_24_20min,pau,231.595,231.631,0.036,1207.757,36.532,
hist202_24_20min,np,231.631,233.345,1.714,1207.757,68.588,
hist202_24_20min,pau,233.345,233.391,0.046,1207.757,39.719,
hist202_24_20min,in,233.391,233.643,0.252,1207.757,42.211,
hist202_24_20min,pau,233.643,233.686,0.043,1207.757,34.827,
hist202_24_20min,np,233.686,234.423,0.737,1207.757,71.399,
hist202_24_20min,pau,234.423,234.684,0.260,1207.757,41.767,
hist202_24_20min,np,234.684,235.025,0.341,1207.757,71.381,
hist202_24_20min,in,235.025,235.253,0.228,1207.757,42.733,
hist202_24_20min,pau,235.253,235.317,0.065,1207.757,35.244,
hist202_24_20min,np,235.317,237.609,2.291,1207.757,72.155,
hist202_24_20min,in,237.609,237.802,0.194,1207.757,43.974,
hist202_24_20min,np,237.802,238.454,0.652,1207.757,73.619,
hist202_24_20min,pau,238.454,238.493,0.039,1207.757,45.667,
hist202_24_20min,in,238.493,238.776,0.283,1207.757,44.902,
hist202_24_20min,pau,238.776,238.847,0.071,1207.757,35.088,
hist202_24_20min,np,238.847,240.042,1.195,1207.757,75.152,
hist202_24_20min,pau,240.042,240.356,0.313,1207.757,45.189,
hist202_24_20min,np,240.356,241.880,1.524,1207.757,72.401,
hist202_24_20min,in,241.880,242.160,0.280,1207.757,42.610,
hist202_24_20min,pau,242.160,242.242,0.082,1207.757,39.078,
hist202_24_20min,np,242.242,244.573,2.331,1207.757,72.259,
hist202_24_20min,pau,244.573,244.608,0.036,1207.757,35.942,
hist202_24_20min,in,244.608,244.937,0.328,1207.757,41.454,
hist202_24_20min,np,244.937,249.450,4.513,1207.757,71.346,
hist202_24_20min,pau,249.450,249.501,0.051,1207.757,37.429,
hist202_24_20min,in,249.501,249.925,0.424,1207.757,42.750,
hist202_24_20min,other: glottal activity,249.925,250.016,0.091,1207.757,40.781,
hist202_24_20min,uh,250.016,250.337,0.321,1207.757,73.917,
hist202_24_20min,in,250.337,250.521,0.184,1207.757,46.045,
hist202_24_20min,pau,250.521,250.572,0.051,1207.757,36.527,
hist202_24_20min,np,250.572,251.140,0.568,1207.757,74.218,
hist202_24_20min,uh,251.140,251.656,0.516,1207.757,64.602,
hist202_24_20min,np,251.656,256.248,4.591,1207.757,69.152,
hist202_24_20min,in,256.248,256.598,0.350,1207.757,42.489,
hist202_24_20min,np,256.598,259.801,3.203,1207.757,66.972,
hist202_24_20min,pau,259.801,259.925,0.124,1207.757,37.119,
hist202_24_20min,in,259.925,260.349,0.424,1207.757,43.968,
hist202_24_20min,uh,260.349,260.558,0.209,1207.757,73.046,
hist202_24_20min,in,260.558,260.885,0.327,1207.757,46.608,
hist202_24_20min,uh,260.885,261.037,0.152,1207.757,71.024,
hist202_24_20min,np,261.037,263.154,2.117,1207.757,71.589,
hist202_24_20min,pau,263.154,263.217,0.063,1207.757,45.088,
hist202_24_20min,in,263.217,263.494,0.277,1207.757,36.484,
hist202_24_20min,np,263.494,266.182,2.688,1207.757,69.203,
hist202_24_20min,pau,266.182,266.228,0.046,1207.757,37.470,
hist202_24_20min,in,266.228,266.465,0.237,1207.757,46.385,
hist202_24_20min,pau,266.465,266.485,0.020,1207.757,35.219,
hist202_24_20min,np,266.485,267.529,1.044,1207.757,72.744,
hist202_24_20min,in,267.529,267.757,0.227,1207.757,44.959,
hist202_24_20min,pau,267.757,267.802,0.046,1207.757,36.158,
hist202_24_20min,np,267.802,269.695,1.893,1207.757,73.216,
hist202_24_20min,ex,269.695,269.857,0.162,1207.757,45.357,
hist202_24_20min,pau,269.857,270.262,0.404,1207.757,31.773,
hist202_24_20min,in,270.262,270.578,0.317,1207.757,41.525,
hist202_24_20min,np,270.578,273.363,2.785,1207.757,69.018,
hist202_24_20min,in,273.363,273.580,0.216,1207.757,34.514,
hist202_24_20min,in,273.580,273.909,0.330,1207.757,44.261,
hist202_24_20min,np,273.909,275.528,1.619,1207.757,69.048,
hist202_24_20min,in,275.528,275.810,0.282,1207.757,42.581,
hist202_24_20min,pau,275.810,275.844,0.034,1207.757,31.668,
hist202_24_20min,np,275.844,275.862,0.018,1207.757,40.617,
hist202_24_20min,pau,275.862,275.906,0.044,1207.757,31.815,
hist202_24_20min,np,275.906,279.119,3.212,1207.757,66.979,
hist202_24_20min,pau,279.119,279.158,0.040,1207.757,35.291,
hist202_24_20min,in,279.158,279.465,0.307,1207.757,40.954,
hist202_24_20min,np,279.465,279.885,0.420,1207.757,74.875,
hist202_24_20min,pau,279.885,279.941,0.056,1207.757,48.356,
hist202_24_20min,in,279.941,280.180,0.239,1207.757,41.978,
hist202_24_20min,pau,280.180,280.228,0.048,1207.757,36.621,
hist202_24_20min,np,280.228,282.648,2.419,1207.757,69.661,
hist202_24_20min,in,282.648,282.813,0.165,1207.757,38.281,
hist202_24_20min,np,282.813,283.996,1.183,1207.757,73.258,
hist202_24_20min,pau,283.996,284.052,0.056,1207.757,43.755,
hist202_24_20min,in,284.052,284.318,0.266,1207.757,43.322,
hist202_24_20min,np,284.318,289.143,4.825,1207.757,69.806,
hist202_24_20min,in,289.143,289.543,0.400,1207.757,44.295,
hist202_24_20min,uh,289.543,289.723,0.180,1207.757,70.164,
hist202_24_20min,in,289.723,289.880,0.157,1207.757,46.709,
hist202_24_20min,np,289.880,291.029,1.149,1207.757,69.952,
