"file","segment","start","end","dur","filedur","mean_intensity","nsyll","npause","dur(s)","phonationtime(s)","speechrate(nsyll/dur)","articulationrate(nsyll/phonationtime)","ASD(speakingtime/nsyll)","nrFP","tFP(s)","pints","pintsrate","speaker","session"
"evst255_24_20min","uh",134.698,134.796,0.098,1200.359,"67.775",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",134.796,134.934,0.138,1200.359,"62.440",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","uh",136.141,136.387,0.245,1200.359,"67.646",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",136.387,136.76,0.374,1200.359,"52.610",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","uh",136.76,136.991,0.23,1200.359,"69.368",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",137.499,137.586,0.087,1200.359,"48.750",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","in",137.586,137.831,0.246,1200.359,"45.992",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",137.831,137.96,0.129,1200.359,"46.023",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","uh",137.96,138.269,0.309,1200.359,"68.765",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",138.269,138.353,0.083,1200.359,"52.126",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",138.635,138.677,0.042,1200.359,"53.870",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",141.312,141.409,0.097,1200.359,"46.325",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","in",141.409,141.638,0.229,1200.359,"45.065",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",141.638,141.742,0.104,1200.359,"42.852",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","uh",141.742,141.971,0.228,1200.359,"66.757",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","uh",142.248,142.369,0.121,1200.359,"65.144",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",142.369,142.417,0.047,1200.359,"53.158",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",143.067,143.805,0.738,1200.359,"44.322",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","cl",143.805,143.849,0.044,1200.359,"49.332",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",143.849,143.898,0.048,1200.359,"41.062",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","uh",143.898,144.245,0.347,1200.359,"66.659",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",144.245,144.293,0.048,1200.359,"49.409",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",145.244,145.589,0.345,1200.359,"54.304",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","uh",146.572,146.813,0.241,1200.359,"69.040",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",146.813,147.218,0.406,1200.359,"46.793",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","uh",147.218,147.562,0.343,1200.359,"65.144",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",147.562,147.831,0.269,1200.359,"46.079",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",149.772,149.817,0.045,1200.359,"46.749",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","in",149.817,150.015,0.198,1200.359,"46.023",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",150.015,150.092,0.077,1200.359,"44.228",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",151.19,151.283,0.093,1200.359,"46.122",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",152.05,152.405,0.355,1200.359,"43.792",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","uh",152.405,152.599,0.193,1200.359,"69.063",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",153.244,153.731,0.488,1200.359,"49.323",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","uh",154.299,154.451,0.152,1200.359,"64.213",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","uh",155.045,155.284,0.239,1200.359,"66.326",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",155.284,155.567,0.283,1200.359,"47.993",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","uh",155.567,155.745,0.178,1200.359,"68.110",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",158.29,158.346,0.056,1200.359,"49.994",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","in",158.346,158.583,0.237,1200.359,"47.738",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",158.583,158.63,0.047,1200.359,"46.206",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","uh",158.63,158.801,0.171,1200.359,"73.598",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",161.509,161.616,0.107,1200.359,"49.529",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","in",161.616,161.968,0.352,1200.359,"48.435",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",161.968,162.012,0.045,1200.359,"44.945",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","uh",163.891,164.182,0.291,1200.359,"67.994",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",164.182,164.243,0.061,1200.359,"47.766",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","uh",164.243,164.452,0.209,1200.359,"61.777",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",165.151,165.473,0.322,1200.359,"51.570",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","uh",165.757,166.031,0.275,1200.359,"65.707",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",166.031,166.648,0.617,1200.359,"53.139",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","cl",166.648,166.678,0.031,1200.359,"52.739",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",166.678,166.742,0.064,1200.359,"44.564",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",168.09,168.196,0.106,1200.359,"51.148",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","in",168.196,168.38,0.184,1200.359,"48.884",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",168.38,168.471,0.091,1200.359,"44.601",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",168.912,169.033,0.121,1200.359,"47.059",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","other",169.033,169.117,0.084,1200.359,"71.078",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","uh",169.117,169.481,0.364,1200.359,"70.692",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",169.481,169.689,0.208,1200.359,"51.052",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","uh",169.689,170.251,0.562,1200.359,"61.382",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",170.251,170.625,0.375,1200.359,"45.934",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",172.604,172.716,0.112,1200.359,"47.917",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","in",172.716,172.894,0.178,1200.359,"45.901",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",172.894,172.99,0.095,1200.359,"44.744",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","uh",173.996,174.111,0.115,1200.359,"67.277",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",175.63,175.733,0.103,1200.359,"53.204",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","in",175.733,176.007,0.274,1200.359,"45.979",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",176.007,176.062,0.055,1200.359,"45.390",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","uh",176.062,176.204,0.142,1200.359,"69.044",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",177.751,178.206,0.455,1200.359,"44.291",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","cl",178.206,178.257,0.051,1200.359,"46.032",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","in",178.257,178.873,0.616,1200.359,"45.731",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","ex",179.509,180.159,0.651,1200.359,"51.592",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",180.159,180.26,0.101,1200.359,"44.095",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",181.256,181.364,0.108,1200.359,"60.873",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",181.924,182.021,0.097,1200.359,"52.396",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","in",182.021,182.27,0.249,1200.359,"49.723",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",182.27,182.408,0.138,1200.359,"46.163",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","uh",182.408,182.837,0.429,1200.359,"72.758",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",183.35,183.767,0.417,1200.359,"49.842",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","uh",183.767,184.179,0.412,1200.359,"61.860",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","in",184.741,185.062,0.321,1200.359,"46.225",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",185.062,185.164,0.102,1200.359,"44.654",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","uh",185.496,185.747,0.251,1200.359,"74.878",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","uh",186.651,186.811,0.159,1200.359,"72.322",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",187.201,187.321,0.119,1200.359,"54.862",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","uh",187.321,187.493,0.172,1200.359,"66.699",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",188.218,188.309,0.091,1200.359,"53.376",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",188.769,188.971,0.202,1200.359,"50.593",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","in",188.971,189.356,0.385,1200.359,"45.876",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",190.689,191.5,0.812,1200.359,"46.080",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","cl",191.5,191.546,0.045,1200.359,"52.133",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",191.546,191.648,0.102,1200.359,"40.856",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",191.934,192.229,0.295,1200.359,"75.135",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","uh",192.944,193.014,0.069,1200.359,"76.043",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","uh",194.198,194.296,0.098,1200.359,"70.955",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","in",195.715,196.143,0.429,1200.359,"46.892",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",196.143,196.239,0.095,1200.359,"40.129",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","uh",196.239,196.606,0.368,1200.359,"71.051",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","uh",196.947,197.179,0.232,1200.359,"70.427",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",197.929,198.057,0.128,1200.359,"48.377",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","in",198.057,198.385,0.328,1200.359,"43.629",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",198.385,198.541,0.156,1200.359,"40.231",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",200.428,200.572,0.143,1200.359,"50.994",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",201.969,202.099,0.131,1200.359,"47.444",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","in",202.099,202.468,0.369,1200.359,"42.959",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","uh",202.468,202.748,0.28,1200.359,"69.166",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","uh",203.355,203.634,0.279,1200.359,"64.899",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","uh",204.216,204.38,0.164,1200.359,"64.112",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",205.389,205.532,0.143,1200.359,"48.584",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",206.467,206.509,0.042,1200.359,"48.026",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","in",206.509,206.745,0.236,1200.359,"45.414",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",206.745,206.854,0.108,1200.359,"39.661",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","uh",206.854,207.096,0.242,1200.359,"64.472",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",208.816,209.314,0.498,1200.359,"53.656",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","uh",209.641,209.803,0.162,1200.359,"71.080",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",210.055,210.183,0.129,1200.359,"51.857",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","in",211.545,211.779,0.235,1200.359,"46.907",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",212.826,212.935,0.108,1200.359,"49.700",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","in",212.935,213.146,0.211,1200.359,"46.189",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",213.146,213.208,0.063,1200.359,"44.336",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","uh",213.208,213.394,0.185,1200.359,"66.125",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",214.514,215.122,0.608,1200.359,"47.457",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","cl",215.122,215.163,0.041,1200.359,"52.356",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",215.163,215.269,0.106,1200.359,"37.020",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","uh",215.269,215.478,0.208,1200.359,"67.416",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",216.48,216.543,0.063,1200.359,"50.674",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",217.452,217.567,0.115,1200.359,"47.676",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","in",217.567,217.75,0.183,1200.359,"43.125",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",217.75,217.844,0.094,1200.359,"42.882",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","uh",219.634,219.831,0.196,1200.359,"63.789",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","in",219.831,220.105,0.274,1200.359,"47.201",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",220.105,220.206,0.101,1200.359,"41.788",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","uh",221.677,221.857,0.18,1200.359,"56.926",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","uh",224.316,224.531,0.216,1200.359,"63.483",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","in",224.531,224.867,0.336,1200.359,"43.876",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",224.867,224.936,0.069,1200.359,"39.134",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","uh",224.936,225.196,0.259,1200.359,"65.177",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","uh",225.738,225.93,0.192,1200.359,"66.975",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","in",226.6,226.851,0.25,1200.359,"43.570",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",226.851,226.989,0.139,1200.359,"40.319",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","uh",226.989,227.132,0.143,1200.359,"62.724",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",228.799,229.358,0.559,1200.359,"57.209",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","uh",229.557,229.929,0.372,1200.359,"66.260",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",229.929,230.064,0.136,1200.359,"49.675",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","other",230.064,230.265,0.201,1200.359,"65.771",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","uh",232.135,232.336,0.201,1200.359,"66.010",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",233.275,233.339,0.064,1200.359,"46.931",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","in",233.339,233.69,0.351,1200.359,"42.623",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",233.69,233.783,0.093,1200.359,"39.230",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","uh",233.783,234.026,0.243,1200.359,"62.410",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","uh",234.628,234.857,0.23,1200.359,"65.442",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","uh",236.724,236.94,0.216,1200.359,"63.145",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","in",236.94,237.324,0.384,1200.359,"43.288",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","uh",237.324,237.623,0.299,1200.359,"63.543",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","other",237.623,237.924,0.301,1200.359,"52.089",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",239.144,239.256,0.113,1200.359,"50.837",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","uh",240.708,240.842,0.134,1200.359,"63.358",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",241.701,241.762,0.061,1200.359,"44.823",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","in",241.762,242.048,0.286,1200.359,"44.685",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",242.048,242.125,0.077,1200.359,"43.543",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","uh",242.125,242.242,0.117,1200.359,"66.933",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","sil",243.917,244.546,0.629,1200.359,"42.740",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
"evst255_24_20min","cl",244.546,244.58,0.033,1200.359,"46.887",4082,386,1200.36,991.15,3.4,4.12,0.243,507,96.772,1779,1.48205661806176,"2","third"
