"file","segment","start","end","dur","filedur","mean_intensity","nsyll","npause","dur(s)","phonationtime(s)","speechrate(nsyll/dur)","articulationrate(nsyll/phonationtime)","ASD(speakingtime/nsyll)","nrFP","tFP(s)"
"hist202_24_20min","np",732.253,733.979,1.725,1207.757,"73.695",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",733.979,734.257,0.279,1207.757,"45.225",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","uh",734.257,734.471,0.214,1207.757,"73.291",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",734.471,734.68,0.209,1207.757,"48.499",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",734.68,737.47,2.79,1207.757,"73.403",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","sil",737.47,737.967,0.497,1207.757,"33.690",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",737.967,738.065,0.098,1207.757,"38.249",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",738.065,739.721,1.656,1207.757,"71.266",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",739.721,739.995,0.274,1207.757,"45.346",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",739.995,740.235,0.24,1207.757,"65.372",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",740.235,740.372,0.137,1207.757,"43.740",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",740.372,742.657,2.285,1207.757,"73.235",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",742.657,742.919,0.262,1207.757,"47.666",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","uh",742.919,743.222,0.303,1207.757,"69.276",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",743.222,744.783,1.561,1207.757,"74.983",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",744.783,744.973,0.19,1207.757,"52.484",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","uh",744.973,745.273,0.3,1207.757,"75.192",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",745.273,745.451,0.178,1207.757,"48.922",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",745.451,746.143,0.692,1207.757,"75.370",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",746.143,746.352,0.209,1207.757,"46.229",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",746.352,746.489,0.137,1207.757,"48.175",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","um",746.489,747.2,0.711,1207.757,"73.242",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",747.2,748.224,1.024,1207.757,"73.112",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","uh",748.224,748.654,0.43,1207.757,"64.524",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",748.654,751.631,2.977,1207.757,"69.207",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",751.631,751.828,0.197,1207.757,"43.623",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","uh",751.828,752.03,0.202,1207.757,"63.770",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",752.03,752.265,0.235,1207.757,"48.073",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",752.265,753.02,0.755,1207.757,"76.206",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",753.02,753.231,0.211,1207.757,"49.448",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","uh",753.231,753.407,0.175,1207.757,"77.734",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",753.407,755.855,2.449,1207.757,"71.170",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",755.855,756.059,0.204,1207.757,"43.590",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",756.059,757.032,0.973,1207.757,"72.132",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","sil",757.032,757.215,0.183,1207.757,"49.150",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","uh",757.215,757.481,0.267,1207.757,"65.621",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",757.481,761.58,4.099,1207.757,"72.559",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",761.58,761.833,0.252,1207.757,"45.756",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",761.833,763.029,1.197,1207.757,"69.891",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","uh",763.029,763.183,0.154,1207.757,"71.832",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",763.183,763.423,0.24,1207.757,"45.655",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","sil",763.423,763.517,0.094,1207.757,"51.536",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",763.517,764.315,0.798,1207.757,"72.777",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",764.315,764.514,0.199,1207.757,"43.567",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",764.514,764.565,0.05,1207.757,"42.566",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","uh",764.565,764.872,0.307,1207.757,"75.662",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",764.872,765.915,1.043,1207.757,"73.775",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",765.915,766.112,0.197,1207.757,"47.415",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","uh",766.112,766.338,0.226,1207.757,"72.913",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",766.338,767.066,0.728,1207.757,"75.490",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",767.066,767.284,0.219,1207.757,"46.163",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",767.284,770.115,2.83,1207.757,"73.433",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",770.115,770.235,0.12,1207.757,"43.159",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",770.235,773.195,2.961,1207.757,"69.313",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",773.195,773.5,0.305,1207.757,"47.584",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","uh",773.5,773.75,0.25,1207.757,"73.504",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",773.75,774.07,0.319,1207.757,"46.383",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","other",774.07,774.358,0.288,1207.757,"65.910",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",774.358,777.695,3.337,1207.757,"76.353",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","uh",777.695,777.916,0.221,1207.757,"78.706",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",777.916,778.188,0.271,1207.757,"52.411",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",778.188,780.944,2.756,1207.757,"75.477",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","uh",780.944,781.069,0.125,1207.757,"79.013",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",781.069,781.326,0.257,1207.757,"51.122",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",781.326,782.873,1.548,1207.757,"74.739",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",782.873,783.224,0.351,1207.757,"49.230",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",783.224,783.289,0.065,1207.757,"53.346",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","um",783.289,783.632,0.343,1207.757,"78.564",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",783.632,783.832,0.199,1207.757,"47.550",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","sil",783.832,783.978,0.147,1207.757,"36.102",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",783.978,787.455,3.477,1207.757,"73.146",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",787.455,787.642,0.187,1207.757,"44.418",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",787.642,789.062,1.42,1207.757,"75.464",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",789.062,789.336,0.274,1207.757,"47.689",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",789.336,790.129,0.793,1207.757,"75.276",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","ex",790.129,790.301,0.171,1207.757,"45.968",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",790.301,791.193,0.892,1207.757,"72.484",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",791.193,791.462,0.269,1207.757,"44.057",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",791.462,792.332,0.87,1207.757,"72.193",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","sil",792.332,792.392,0.059,1207.757,"39.813",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",792.392,794.864,2.472,1207.757,"75.362",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",794.864,795.107,0.244,1207.757,"51.312",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",795.107,796.795,1.688,1207.757,"76.672",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","cl",796.795,796.849,0.054,1207.757,"60.039",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",796.849,796.992,0.143,1207.757,"48.533",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","sil",796.992,797.035,0.042,1207.757,"41.679",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",797.035,800.433,3.398,1207.757,"73.137",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",800.433,800.725,0.292,1207.757,"45.829",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",800.725,803.168,2.443,1207.757,"72.161",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",803.168,803.5,0.332,1207.757,"45.160",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",803.5,805.924,2.424,1207.757,"71.331",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",805.924,806.257,0.332,1207.757,"48.627",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","uh",806.257,806.603,0.347,1207.757,"74.753",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",806.603,806.849,0.246,1207.757,"46.744",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",806.849,807.694,0.844,1207.757,"69.695",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","other",807.694,808.325,0.631,1207.757,"69.404",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",808.325,809.925,1.6,1207.757,"68.789",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",809.925,810.131,0.206,1207.757,"46.787",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",810.131,811.178,1.047,1207.757,"73.413",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",811.178,811.393,0.214,1207.757,"45.506",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",811.393,813.533,2.141,1207.757,"68.768",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",813.533,813.748,0.214,1207.757,"42.859",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",813.748,816.749,3.001,1207.757,"66.032",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",816.749,816.991,0.242,1207.757,"50.837",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","uh",816.991,817.254,0.264,1207.757,"76.016",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",817.254,817.446,0.192,1207.757,"50.364",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",817.446,818.92,1.474,1207.757,"74.641",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",818.92,819.201,0.28,1207.757,"47.546",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","uh",819.201,819.464,0.264,1207.757,"77.254",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",819.464,819.689,0.225,1207.757,"48.668",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",819.689,820.969,1.279,1207.757,"74.766",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","uh",820.969,821.191,0.222,1207.757,"75.696",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",821.191,822.946,1.755,1207.757,"70.490",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","sil",822.946,823.075,0.129,1207.757,"41.930",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",823.075,823.547,0.472,1207.757,"71.424",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",823.547,823.891,0.343,1207.757,"43.945",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","uh",823.891,824.077,0.187,1207.757,"73.656",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",824.077,825.268,1.191,1207.757,"70.637",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",825.268,825.482,0.214,1207.757,"45.575",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",825.482,827.068,1.585,1207.757,"71.584",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",827.068,827.356,0.288,1207.757,"38.571",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",827.356,827.743,0.387,1207.757,"72.581",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",827.743,827.914,0.171,1207.757,"45.304",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",827.914,828.591,0.677,1207.757,"70.496",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","ex",828.591,828.81,0.22,1207.757,"41.358",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",828.81,829.041,0.231,1207.757,"32.763",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",829.041,830.25,1.209,1207.757,"67.051",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","other",830.25,830.486,0.236,1207.757,"45.992",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",830.486,830.879,0.393,1207.757,"69.059",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",830.879,831.019,0.14,1207.757,"45.735",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",831.019,831.958,0.939,1207.757,"73.552",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",831.958,832.175,0.217,1207.757,"44.433",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",832.175,838.589,6.414,1207.757,"73.362",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",838.589,838.943,0.354,1207.757,"50.457",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",838.943,839.361,0.417,1207.757,"70.717",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",839.361,839.512,0.151,1207.757,"42.785",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",839.512,840.751,1.24,1207.757,"72.189",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","sil",840.751,840.976,0.225,1207.757,"36.035",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",840.976,841.432,0.456,1207.757,"43.931",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",841.432,841.672,0.24,1207.757,"75.207",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",841.672,841.787,0.115,1207.757,"49.474",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",841.787,844.785,2.997,1207.757,"75.555",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",844.785,845.013,0.228,1207.757,"40.165",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",845.013,847.048,2.035,1207.757,"72.179",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",847.048,847.317,0.269,1207.757,"44.274",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","uh",847.317,847.503,0.187,1207.757,"71.581",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",847.503,848.275,0.772,1207.757,"72.084",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",848.275,848.459,0.184,1207.757,"46.267",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","uh",848.459,848.79,0.331,1207.757,"72.366",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",848.79,852.026,3.236,1207.757,"72.049",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",852.026,852.276,0.25,1207.757,"48.696",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",852.276,855.148,2.872,1207.757,"72.092",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",855.148,855.5,0.351,1207.757,"46.812",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",855.5,857.596,2.096,1207.757,"71.811",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","sil",857.596,857.758,0.162,1207.757,"44.828",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",857.758,861.588,3.83,1207.757,"68.405",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","sil",861.588,861.939,0.351,1207.757,"32.552",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","other",861.939,862.247,0.308,1207.757,"43.277",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",862.247,863.41,1.164,1207.757,"67.605",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","sil",863.41,863.869,0.459,1207.757,"33.993",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",863.869,864.141,0.271,1207.757,"44.500",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",864.141,866.795,2.655,1207.757,"71.407",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","ex",866.795,866.99,0.195,1207.757,"37.734",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",866.99,867.484,0.494,1207.757,"43.711",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",867.484,869.656,2.172,1207.757,"70.795",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",869.656,869.934,0.277,1207.757,"38.358",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","uh",869.934,870.285,0.351,1207.757,"71.252",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",870.285,873.045,2.76,1207.757,"67.388",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","uh",873.045,873.267,0.222,1207.757,"63.837",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",873.267,873.545,0.277,1207.757,"45.288",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",873.545,874.311,0.766,1207.757,"71.973",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",874.311,874.506,0.195,1207.757,"46.560",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","uh",874.506,874.714,0.209,1207.757,"74.090",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",874.714,874.893,0.178,1207.757,"49.550",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",874.893,877.629,2.736,1207.757,"70.816",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",877.629,877.841,0.213,1207.757,"50.956",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",877.841,881.485,3.644,1207.757,"73.224",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",881.485,881.743,0.258,1207.757,"48.394",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",881.743,882.644,0.901,1207.757,"71.104",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",882.644,882.861,0.217,1207.757,"48.425",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",882.861,885.372,2.511,1207.757,"74.374",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","ex",885.372,885.594,0.222,1207.757,"41.918",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",885.594,887.694,2.1,1207.757,"73.054",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",887.694,887.925,0.231,1207.757,"47.261",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",887.925,888.847,0.923,1207.757,"79.052",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",888.847,889.103,0.255,1207.757,"50.331",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",889.103,890.464,1.361,1207.757,"79.169",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","sil",890.464,890.829,0.366,1207.757,"41.517",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",890.829,891.063,0.233,1207.757,"44.948",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",891.063,892.621,1.558,1207.757,"74.640",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",892.621,893.024,0.403,1207.757,"47.656",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",893.024,898.216,5.192,1207.757,"73.825",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","sil",898.216,898.39,0.174,1207.757,"33.356",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",898.39,898.636,0.246,1207.757,"44.048",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",898.636,901.877,3.241,1207.757,"75.885",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",901.877,902.206,0.329,1207.757,"47.830",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",902.206,906.402,4.195,1207.757,"76.374",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","sil",906.402,906.737,0.335,1207.757,"33.645",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",906.737,907.108,0.371,1207.757,"39.017",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",907.108,911.102,3.994,1207.757,"73.986",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","sil",911.102,911.322,0.221,1207.757,"37.651",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",911.322,911.711,0.388,1207.757,"41.881",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",911.711,914.001,2.291,1207.757,"75.365",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","ex",914.001,914.23,0.229,1207.757,"44.002",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",914.23,914.589,0.359,1207.757,"41.692",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","uh",914.589,914.852,0.263,1207.757,"77.461",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","np",914.852,916.152,1.3,1207.757,"74.338",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","in",916.152,916.513,0.361,1207.757,"40.791",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
"hist202_24_20min","cl",916.513,916.585,0.072,1207.757,"45.714",4034,441,1207.76,980.08,3.34,4.12,0.243,514,91.273
