"file","segment","start","end","dur","filedur","mean_intensity","nsyll","npause","dur(s)","phonationtime(s)","speechrate(nsyll/dur)","articulationrate(nsyll/phonationtime)","ASD(speakingtime/nsyll)","nrFP","tFP(s)"
"Track15_noNarrator","np",317.744,320.877,3.133,358.182,79.189,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",320.877,320.929,0.052,358.182,28.957,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","in",320.929,321.329,0.4,358.182,41.033,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",321.329,321.674,0.345,358.182,24.283,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",321.674,321.792,0.118,358.182,64.572,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",321.792,321.901,0.109,358.182,29.867,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",321.901,324.598,2.697,358.182,78.524,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",324.598,324.627,0.029,358.182,31.477,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","in",324.627,325.07,0.442,358.182,41.926,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",325.07,325.102,0.032,358.182,30.358,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","um",325.102,325.56,0.459,358.182,78.263,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",325.56,325.629,0.068,358.182,42.123,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",325.629,325.941,0.313,358.182,79.199,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",325.941,326.051,0.11,358.182,32.869,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",326.051,326.39,0.339,358.182,78.879,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",326.39,326.453,0.063,358.182,42.513,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",326.453,328.507,2.054,358.182,79.059,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","in",328.507,328.878,0.371,358.182,43.869,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",328.878,329.138,0.26,358.182,30.844,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",329.138,330.418,1.281,358.182,78.903,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","in",330.418,330.637,0.219,358.182,44.021,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",330.637,332.722,2.084,358.182,79.132,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",332.722,333.012,0.29,358.182,28.928,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",333.012,336.401,3.39,358.182,78.695,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",336.401,336.444,0.042,358.182,33.025,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","in",336.444,336.914,0.47,358.182,42.191,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","um",336.914,337.202,0.288,358.182,75.957,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",337.202,337.257,0.055,358.182,42.748,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",337.257,338.339,1.082,358.182,80.941,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",338.339,338.704,0.365,358.182,31.297,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","in",338.704,338.958,0.254,358.182,42.551,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",338.958,339.067,0.109,358.182,23.407,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",339.067,339.281,0.214,358.182,78.862,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",339.281,339.341,0.06,358.182,35.413,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",339.341,342.567,3.226,358.182,79.089,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","in",342.567,343.008,0.441,358.182,40.219,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",343.008,343.058,0.05,358.182,23.107,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","other",343.058,343.201,0.143,358.182,61.464,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",343.201,343.324,0.123,358.182,27.267,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",343.324,346.131,2.807,358.182,78.184,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","in",346.131,346.458,0.327,358.182,39.149,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",346.458,346.795,0.337,358.182,25.477,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","um",346.795,347.082,0.287,358.182,77.267,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",347.082,348.658,1.576,358.182,78.37,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",348.658,348.811,0.152,358.182,34.725,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",348.811,350.019,1.208,358.182,78.581,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",350.019,350.227,0.207,358.182,31.055,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",350.227,350.5,0.274,358.182,79.835,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",350.5,350.572,0.071,358.182,31.225,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",350.572,352.163,1.592,358.182,79.906,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","in",352.163,352.687,0.523,358.182,40.756,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",352.687,352.834,0.147,358.182,22.498,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",352.834,353.267,0.433,358.182,79.324,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",353.267,353.338,0.071,358.182,38.232,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",353.338,354.411,1.073,358.182,80.939,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","in",354.411,354.662,0.251,358.182,41.957,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",354.662,354.746,0.084,358.182,29.392,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",354.746,355.33,0.583,358.182,81.997,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",355.33,355.359,0.029,358.182,37.571,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","uh",355.359,355.589,0.23,358.182,72.59,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",355.589,356.558,0.969,358.182,77.57,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",356.558,356.593,0.036,358.182,34.975,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",356.593,358.182,1.589,358.182,77.227,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track3_noNarrator","np",0,3.118,3.118,328.283,79.602,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","sil",3.118,3.361,0.243,328.283,38.572,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","np",3.361,4.331,0.97,328.283,80.165,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","sil",4.331,4.457,0.126,328.283,34.359,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","np",4.457,6.163,1.707,328.283,78.017,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","sil",6.163,6.196,0.032,328.283,39.745,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","in",6.196,6.921,0.725,328.283,42.515,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","uh",6.921,7.18,0.258,328.283,79.575,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","sil",7.18,7.259,0.079,328.283,48.586,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","np",7.259,8.316,1.057,328.283,80.375,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","in",8.316,8.604,0.288,328.283,45.104,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","sil",8.604,8.66,0.056,328.283,29.766,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","np",8.66,9.94,1.28,328.283,80.209,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","sil",9.94,10.003,0.063,328.283,46.633,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","np",10.003,11.974,1.972,328.283,80.999,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","sil",11.974,12.111,0.137,328.283,37.829,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","np",12.111,13.902,1.791,328.283,79.88,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","sil",13.902,14,0.097,328.283,30.938,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","in",14,14.313,0.313,328.283,43.099,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","sil",14.313,14.392,0.079,328.283,32.268,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","np",14.392,14.716,0.324,328.283,76.827,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","sil",14.716,14.792,0.076,328.283,34.1,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","np",14.792,17.702,2.91,328.283,77.875,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","sil",17.702,17.763,0.061,328.283,40.027,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","in",17.763,18.163,0.4,328.283,41.231,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","sil",18.163,18.235,0.072,328.283,36.196,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","np",18.235,19.164,0.929,328.283,80.03,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","sil",19.164,19.268,0.104,328.283,38.73,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","uh",19.268,19.578,0.31,328.283,80.62,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","np",19.578,22.999,3.422,328.283,79.315,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","in",22.999,23.19,0.191,328.283,42.811,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","sil",23.19,23.262,0.072,328.283,38.401,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","np",23.262,25.534,2.271,328.283,78.669,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","sil",25.534,25.84,0.306,328.283,30.15,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","in",25.84,26.365,0.526,328.283,43.688,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","sil",26.365,26.399,0.034,328.283,33.645,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","np",26.399,31.498,5.099,328.283,79.171,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","in",31.498,31.926,0.428,328.283,37.95,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","sil",31.926,32.074,0.148,328.283,39.823,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","np",32.074,32.366,0.292,328.283,80.517,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","cl",32.366,32.412,0.047,328.283,41.803,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","sil",32.412,32.52,0.108,328.283,35.029,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","np",32.52,35.194,2.673,328.283,79.623,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","in",35.194,35.475,0.281,328.283,47.439,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","np",35.475,38.171,2.697,328.283,79.225,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","sil",38.171,38.341,0.169,328.283,43.864,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","np",38.341,39.86,1.519,328.283,79.314,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","sil",39.86,40.04,0.18,328.283,27.723,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","in",40.04,40.278,0.239,328.283,36.979,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","np",40.278,41.859,1.581,328.283,79.261,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","sil",41.859,41.982,0.123,328.283,31.03,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","in",41.982,42.228,0.246,328.283,40.899,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","sil",42.228,42.255,0.027,328.283,37.652,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","np",42.255,42.546,0.291,328.283,80.367,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","sil",42.546,42.607,0.062,328.283,33.718,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","np",42.607,43.981,1.374,328.283,79.226,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","sil",43.981,44.116,0.134,328.283,39.439,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","np",44.116,45.241,1.126,328.283,80.132,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","sil",45.241,45.311,0.07,328.283,38.48,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","np",45.311,45.971,0.66,328.283,78.931,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","sil",45.971,46.125,0.154,328.283,32.201,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","in",46.125,46.676,0.551,328.283,34.729,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","sil",46.676,46.732,0.056,328.283,30.452,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","cl",46.732,46.756,0.024,328.283,44.515,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","np",46.756,47.174,0.418,328.283,80.282,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","sil",47.174,47.214,0.041,328.283,38.223,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","np",47.214,50.915,3.701,328.283,78.875,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","sil",50.915,51.024,0.109,328.283,30.284,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","in",51.024,51.256,0.232,328.283,40.699,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","sil",51.256,51.28,0.024,328.283,33.596,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","np",51.28,51.761,0.481,328.283,81.567,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","sil",51.761,51.79,0.029,328.283,39.577,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","np",51.79,53.6,1.81,328.283,78.065,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","cl",53.6,53.624,0.024,328.283,41.538,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","in",53.624,53.98,0.356,328.283,38.015,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","sil",53.98,54.055,0.075,328.283,33.946,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","np",54.055,58.22,4.165,328.283,79.535,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","sil",58.22,59.019,0.799,328.283,26.226,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","in",59.019,59.56,0.541,328.283,31.161,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","cl",59.56,59.579,0.019,328.283,45.102,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","sil",59.579,59.625,0.045,328.283,29.091,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","cl",59.625,59.686,0.062,328.283,41.391,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","np",59.686,60.027,0.34,328.283,75.577,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","sil",60.027,60.208,0.181,328.283,22.835,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","in",60.208,60.612,0.403,328.283,37.224,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","np",60.612,64.15,3.538,328.283,80.116,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","in",64.15,64.67,0.52,328.283,33.382,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","sil",64.67,65.085,0.415,328.283,24.151,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","cl",65.085,65.098,0.013,328.283,32.483,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","np",65.098,65.469,0.371,328.283,81.806,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","sil",65.469,65.501,0.032,328.283,37.179,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","uh",65.501,65.804,0.303,328.283,77.76,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","np",65.804,66.702,0.898,328.283,79.958,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","sil",66.702,66.884,0.181,328.283,38.814,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","np",66.884,67.772,0.888,328.283,79.824,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","sil",67.772,67.89,0.118,328.283,38.481,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","np",67.89,68.837,0.947,328.283,77.703,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","ex",68.837,68.957,0.12,328.283,48.685,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","sil",68.957,69.406,0.449,328.283,28.354,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","np",69.406,70.244,0.838,328.283,77.378,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","sil",70.244,70.328,0.084,328.283,36.385,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","np",70.328,74.923,4.595,328.283,78.954,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","cl",74.923,74.975,0.052,328.283,37.146,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","in",74.975,75.291,0.316,328.283,37.058,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","np",75.291,76.512,1.221,328.283,78.371,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","sil",76.512,76.64,0.128,328.283,37.963,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","np",76.64,77.621,0.981,328.283,77.007,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","sil",77.621,78.41,0.789,328.283,36.505,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","np",78.41,79.998,1.588,328.283,79.29,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","in",79.998,80.307,0.309,328.283,45.559,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","sil",80.307,80.367,0.06,328.283,44.596,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","np",80.367,84.13,3.763,328.283,78.225,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","sil",84.13,84.192,0.062,328.283,32.709,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","in",84.192,84.799,0.607,328.283,38.626,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","sil",84.799,84.859,0.06,328.283,28.006,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","uh",84.859,85.205,0.346,328.283,79.277,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","np",85.205,87.86,2.655,328.283,80.245,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","in",87.86,88.297,0.437,328.283,39.465,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","np",88.297,91.812,3.515,328.283,80.974,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","in",91.812,92.361,0.549,328.283,39.418,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","sil",92.361,92.418,0.057,328.283,31.99,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","np",92.418,96.675,4.257,328.283,80.163,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","sil",96.675,97.394,0.719,328.283,36.147,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","np",97.394,97.673,0.279,328.283,80.717,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","sil",97.673,97.721,0.049,328.283,37.323,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","np",97.721,99.475,1.753,328.283,79.496,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","in",99.475,99.83,0.355,328.283,43.694,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","sil",99.83,99.878,0.048,328.283,34.177,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","np",99.878,102.96,3.082,328.283,78.997,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","sil",102.96,103.132,0.172,328.283,33.652,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","np",103.132,104.317,1.186,328.283,79.029,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","sil",104.317,104.409,0.092,328.283,33.067,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","in",104.409,105.121,0.711,328.283,41.063,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","np",105.121,106.638,1.518,328.283,78.907,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","uh",106.638,106.94,0.301,328.283,79.924,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","np",106.94,107.544,0.604,328.283,80.694,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","sil",107.544,107.583,0.039,328.283,37.833,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","np",107.583,110.858,3.275,328.283,79.26,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","in",110.858,111.291,0.433,328.283,40.368,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","np",111.291,112.086,0.795,328.283,81.091,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","sil",112.086,112.117,0.031,328.283,26.436,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","in",112.117,112.475,0.358,328.283,40.994,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","sil",112.475,112.531,0.057,328.283,32.034,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","np",112.531,115.6,3.068,328.283,79.009,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","sil",115.6,115.647,0.047,328.283,31.325,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","in",115.647,116.071,0.425,328.283,39.936,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","sil",116.071,116.119,0.048,328.283,33.617,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","cl",116.119,116.126,0.007,328.283,40.003,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","np",116.126,118.715,2.588,328.283,80.657,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","um",118.715,119.053,0.339,328.283,76.755,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","np",119.053,119.64,0.587,328.283,79.566,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","sil",119.64,119.692,0.052,328.283,38.364,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","np",119.692,122.726,3.033,328.283,79.72,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","sil",122.726,122.769,0.044,328.283,33.957,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","in",122.769,123.586,0.817,328.283,36.772,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","np",123.586,127.726,4.14,328.283,78.637,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","sil",127.726,128.494,0.768,328.283,24.948,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","cl",128.494,128.622,0.128,328.283,28.623,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","in",128.622,129.309,0.687,328.283,39.424,984,81,328.28,275.86,3,3.57,0.28,44,9.882
"Track3_noNarrator","sil",129.309,129.349,0.041,328.283,35.325,984,81,328.28,275.86,3,3.57,0.28,44,9.882
